,date,heading,link,image
647,"Wednesday, 9 March 2022",‘Pure genocide’: civilian targets in Mariupol ‘annihilated’ by Russian attacks,https://www.theguardian.com/world/2022/mar/09/pure-genocide-civilian-targets-in-mariupol-annihilated-by-russian-attacks,
648,"Wednesday, 9 March 2022","Russian bombing of maternity hospital ‘genocide’, says Zelenskiy",https://www.theguardian.com/world/2022/mar/09/ukraine-mariupol-civilians-russia-war,
649,"Wednesday, 9 March 2022",The Guardian view on EU-UK relations: war requires a reset,https://www.theguardian.com/commentisfree/2022/mar/09/the-guardian-view-on-eu-uk-relations-war-requires-a-reset,
650,"Wednesday, 9 March 2022",The Guardian view on the UK’s shameful treatment of Ukrainians: not an accident,https://www.theguardian.com/commentisfree/2022/mar/09/the-guardian-view-on-the-uks-shameful-treatment-of-ukrainians-not-an-accident,
651,"Wednesday, 9 March 2022",‘My moral duty’: directors quit Russian firms over Ukraine crisis,https://www.theguardian.com/world/2022/mar/09/the-moral-dilemma-facing-britons-on-russian-boards-ukraine,
652,"Wednesday, 9 March 2022",Anger and exhaustion as Ukrainians turned away by UK in Calais,https://www.theguardian.com/uk-news/2022/mar/09/anger-and-exhaustion-as-ukrainians-turned-away-by-uk-in-calais,
653,"Wednesday, 9 March 2022",Kwasi Kwarteng tones down anti-fracking rhetoric after No 10 hints at U-turn – as it happened,https://www.theguardian.com/politics/live/2022/mar/09/grant-shapps-private-jet-boris-johnson-ukraine-russia-keir-starmer-pmqs-visas-live,
654,"Wednesday, 9 March 2022",British American Tobacco to continue selling cigarettes in Russia,https://www.theguardian.com/business/2022/mar/09/british-american-tobacco-continue-selling-cigarettes-russia-rothmans-sanctions,
655,"Wednesday, 9 March 2022",War in Ukraine has ended sport’s ‘neutrality’ myth,https://www.theguardian.com/sport/2022/mar/09/war-in-ukraine-has-ended-sports-neutrality-myth,
656,"Wednesday, 9 March 2022","A round of applause, the zero-risk gesture",https://www.theguardian.com/politics/2022/mar/09/a-round-of-applause-the-zero-risk-gesture,
657,"Wednesday, 9 March 2022",Ukraine war piles pressure on global food system already in crisis,https://www.theguardian.com/food/2022/mar/09/ukraine-war-piles-pressure-on-global-food-system-already-in-crisis,
658,"Wednesday, 9 March 2022",Former Ukraine captain Tymoshchuk faces possible ban over silence on Russia,https://www.theguardian.com/football/2022/mar/09/former-ukraine-captain-tymoshchuk-faces-possible-ban-over-silence-on-russia,
659,"Wednesday, 9 March 2022",From north to south: how Putin united Ukrainians against Russia,https://www.theguardian.com/australia-news/audio/2022/mar/10/from-north-to-south-how-putin-united-ukrainians-against-russia,
660,"Wednesday, 9 March 2022",UK volunteers urged to cold call Russia to counter Putin’s propaganda,https://www.theguardian.com/world/2022/mar/09/call-russia-initiative-aims-to-counter-russian-propaganda-over-ukraine,
661,"Wednesday, 9 March 2022","‘Catastrophic’ cyberwar between Ukraine and Russia hasn’t happened (yet), experts say",https://www.theguardian.com/technology/2022/mar/09/catastrophic-cyber-war-ukraine-russia-hasnt-happened-yet-experts-say,
662,"Wednesday, 9 March 2022",Chernobyl power supply cut but IAEA says no imminent safety threat,https://www.theguardian.com/world/2022/mar/09/chernobyl-power-supply-cut-completely-after-russian-seizure-warns-ukaine,
663,"Wednesday, 9 March 2022","UK plans to send anti-aircraft weapons to Ukraine, says Ben Wallace",https://www.theguardian.com/world/2022/mar/09/uk-plans-to-send-anti-aircraft-weapons-to-ukraine-says-ben-wallace,
664,"Wednesday, 9 March 2022",Johnson turns truth on head over UK response to Ukraine refugee crisis,https://www.theguardian.com/politics/2022/mar/09/johnson-turns-truth-on-head-over-uk-response-to-ukraine-refugee-crisis,
665,"Wednesday, 9 March 2022","Buying Russian gas and oil has funded Putin’s war, says top EU official",https://www.theguardian.com/world/2022/mar/09/russian-gas-oil-vladimir-putin-war-europe-eu-official,
666,"Wednesday, 9 March 2022",Ukraine urged to take ‘humane’ approach as men try to flee war,https://www.theguardian.com/global-development/2022/mar/09/ukraine-urged-to-take-humane-approach-as-men-try-to-flee-war,
667,"Wednesday, 9 March 2022",Russian F1 driver added to list of people sanctioned by EU,https://www.theguardian.com/politics/2022/mar/09/eu-imposes-travel-bans-asset-freezes-russians-oligarchs-putin,
668,"Wednesday, 9 March 2022",‘History can be funny’: Muscovites get used to life without Dior and McDonald’s,https://www.theguardian.com/world/2022/mar/09/history-can-be-funny-muscovites-get-used-to-life-without-dior-and-mcdonalds,
669,"Wednesday, 9 March 2022",Irish cabinet to cut excise duty on petrol and diesel,https://www.theguardian.com/world/2022/mar/09/irish-cabinet-cut-excise-duty-petrol-diesel-ukraine-russia-uk,
670,"Wednesday, 9 March 2022",Irish dairy and beef farmers urged to grow crops amid Ukraine shortage fears,https://www.theguardian.com/business/2022/mar/09/irish-dairy-beef-farmers-urged-grow-crops-grain-shortage-fears,
671,"Wednesday, 9 March 2022",Keir Starmer says PM’s ‘failed energy policy’ is causing bills to rocket,https://www.theguardian.com/politics/2022/mar/09/keir-starmer-says-pms-failed-energy-policy-is-causing-bills-to-rocket,
672,"Wednesday, 9 March 2022","It is illegal to join fight in Ukraine, Grant Shapps tells UK troops",https://www.theguardian.com/world/2022/mar/09/it-is-to-join-fight-in-ukraine-grant-shapps-tells-uk-troops,
673,"Wednesday, 9 March 2022",Poland’s door is wide open to Ukrainians – we know these refugees could be us,https://www.theguardian.com/world/commentisfree/2022/mar/09/poland-ukrainians-refugees-history,
674,"Wednesday, 9 March 2022","Drone footage shows destroyed Russian tanks in Sumy, Ukraine – video",https://www.theguardian.com/world/video/2022/mar/09/drone-footage-shows-destroyed-russian-military-in-sumy-ukraine-video,
675,"Wednesday, 9 March 2022",Kyiv’s suburbs now look like the hellscape of Stalingrad – but we still have hope,https://www.theguardian.com/commentisfree/2022/mar/09/kyiv-suburbs-stalingrad-ukraine-capital-city,
676,"Wednesday, 9 March 2022",Ukraine makes new efforts to help civilians evacuate 'apocalyptic' Mariupol – video,https://www.theguardian.com/world/video/2022/mar/09/humanitarian-corridors-open-for-people-in-besieged-city-of-mariupol-video,
677,"Wednesday, 9 March 2022",Clash between Poland and US over MiG-29s reveals tensions in escalating war,https://www.theguardian.com/world/2022/mar/09/clash-over-poland-and-us-missile-plans-reveals-tensions-in-escalating-war,
678,"Wednesday, 9 March 2022",KFC and Pizza Hut owner and Heineken pause business in Russia,https://www.theguardian.com/world/2022/mar/09/mothercare-and-owner-of-kfc-pause-business-in-russia-yum,
679,"Thursday, 10 March 2022",UK government to allow members of public to house Ukrainian refugees,https://www.theguardian.com/world/2022/mar/10/uk-to-open-sponsored-route-for-ukrainian-refugees,https://i.guim.co.uk/img/media/eccd740c7496d3b244a43ac9c91f75430dad4f51/0_62_5529_3318/master/5529.jpg?width=300&quality=85&auto=format&fit=max&s=88878630446629cfd6c2e915cde7ddd2
680,"Thursday, 10 March 2022",‘Freedom dumplings’: the chefs cooking in solidarity with Ukraine,https://www.theguardian.com/food/2022/mar/10/chefs-bakers-bartenders-solidarity-ukraine-los-angeles,https://i.guim.co.uk/img/media/7db5521dcfe40c181430cbec6b7c95598a0da69b/0_293_1080_648/master/1080.jpg?width=300&quality=85&auto=format&fit=max&s=734713f5d98b88e97af3285fe9618f3d
681,"Thursday, 10 March 2022",UK imposes sanctions on Roman Abramovich over ‘clear’ links to Putin,https://www.theguardian.com/world/2022/mar/10/uk-imposes-sanctions-on-roman-abramovich-over-clear-links-to-putin,https://i.guim.co.uk/img/media/d30efb5fab2843aa0cbeeb90a0fcb71a6f33cd82/476_89_1532_918/master/1532.jpg?width=300&quality=85&auto=format&fit=max&s=a41032777bcbb398a83726302b92e1a0
682,"Thursday, 10 March 2022",US conducting ‘legal review’ of possible Russian war crimes in Ukraine – as it happened,https://www.theguardian.com/us-news/live/2022/mar/10/biden-ukraine-russia-war-latest-kamala-harris-war-crimes-investigation-news-updates,https://i.guim.co.uk/img/media/f54c426a3e15c26d384b6bf3704ee740640c53a8/0_131_3936_2362/master/3936.jpg?width=300&quality=85&auto=format&fit=max&s=93925b895166c0f78070df29ca139966
683,"Thursday, 10 March 2022",Mariupol: humanitarian crisis deepens as Russia intensifies shelling – video,https://www.theguardian.com/world/video/2022/mar/10/mariupol-humanitarian-crisis-deepens-as-russia-intensifies-shelling-video,
684,"Thursday, 10 March 2022",Disney suspends Russian operations in response to Ukraine invasion,https://www.theguardian.com/fashion/2022/mar/10/uniqlo-suspends-operations-russia-u-turn-fashion,
685,"Thursday, 10 March 2022",No longer scared – just tired: Mariupol residents focus solely on survival,https://www.theguardian.com/world/2022/mar/10/not-scared-tired-conditions-mariupol-siege-medieval-ukraine,
686,"Thursday, 10 March 2022",‘We all want to return’: residents fleeing Kyiv mourn a deserted city,https://www.theguardian.com/news/2022/mar/10/we-all-want-to-return-residents-fleeing-kyiv-mourn-a-deserted-city,
687,"Thursday, 10 March 2022",Ben Jennings on the Mariupol hospital bombing – cartoon,https://www.theguardian.com/commentisfree/picture/2022/mar/10/ben-jennings-mariupol-hospital-bombing-ukraine-putin-cartoon,
688,"Thursday, 10 March 2022",The Guardian view on Ukraine’s cultural heritage: a second front,https://www.theguardian.com/commentisfree/2022/mar/10/the-guardian-view-on-ukraines-cultural-heritage-a-second-front,
689,"Thursday, 10 March 2022",Priti Patel’s career under scrutiny over handling of Ukraine crisis,https://www.theguardian.com/politics/2022/mar/10/priti-patel-career-cabinet-reshuffle-ukraine,
690,"Thursday, 10 March 2022",Western Europe leaders rebuff Ukraine fast-track EU membership appeal,https://www.theguardian.com/world/2022/mar/10/western-europe-leaders-rebuff-ukraine-fast-track-eu-membership-appeal,
691,"Thursday, 10 March 2022",‘We just want to be safe’: visa waits and frustration of Ukrainians in Calais,https://www.theguardian.com/world/2022/mar/10/ukrainian-refugees-visa-applications-uk-calais,
692,"Thursday, 10 March 2022",Nuclear option is not the best for energy transition away from Russian fuels,https://www.theguardian.com/environment/2022/mar/10/nuclear-option-is-not-the-best-for-energy-transition-away-from-russian-fuels,
693,"Thursday, 10 March 2022",Process Ukrainian visas as if they are PPE contracts,https://www.theguardian.com/world/2022/mar/10/process-ukrainian-visas-as-if-they-are-ppe-contracts,
694,"Thursday, 10 March 2022",Is Priti Patel vicious or stupid? It’s a fine line for Ukrainian refugees,https://www.theguardian.com/politics/2022/mar/10/is-priti-patel-vicious-or-stupid-its-a-fine-line-for-ukrainian-refugees,
695,"Thursday, 10 March 2022",Ukraine says talks in Turkey with Russia fail to make progress towards ceasefire,https://www.theguardian.com/world/2022/mar/10/ukraine-talks-turkey-russia-fail-progress-ceasefire,
696,"Thursday, 10 March 2022",UK politics: Boris Johnson says he fears Putin may use chemical weapons in Ukraine – as it happened,https://www.theguardian.com/politics/live/2022/mar/10/uk-politics-live-boris-johnson-ukraine-russia-putin-chemical-weapons-latest-updates,
697,"Thursday, 10 March 2022",Waiting for the enemy: inside Ukraine's reserve army preparing to defend Kyiv  – video,https://www.theguardian.com/world/video/2022/mar/10/waiting-for-the-enemy-ukraines-reserve-army-digs-in-to-defend-kyiv-video,
698,"Thursday, 10 March 2022",Will the EU start to take Ukraine’s membership seriously?,https://www.theguardian.com/world/2022/mar/10/will-the-eu-start-to-take-ukraines-membership-seriously,
699,"Thursday, 10 March 2022",Woman who survived siege of Leningrad as a girl now trapped in Kharkiv,https://www.theguardian.com/world/2022/mar/10/woman-who-survived-siege-of-leningrad-as-a-girl-now-trapped-in-kharkiv,
700,"Thursday, 10 March 2022","Russian tanks seen being ambushed on outskirts of Kyiv, Ukraine – video",https://www.theguardian.com/world/video/2022/mar/10/russian-tanks-ambushed-war-ukraine-kiev-brovary-video,
701,"Thursday, 10 March 2022",Twitter removes Russian embassy tweet on Mariupol bombing,https://www.theguardian.com/world/2022/mar/10/twitter-removes-russian-embassy-tweet-on-mariupol-bombing,
702,"Thursday, 10 March 2022",Drone footage shows Ukrainian ambush on Russian tanks,https://www.theguardian.com/world/2022/mar/10/drone-footage-russia-tanks-ambushed-ukraine-forces-kyiv-war,
703,"Thursday, 10 March 2022",US inflation rises to new 40-year high of 7.9%; Abramovich sanctioned by UK – as it happened,https://www.theguardian.com/business/live/2022/mar/10/imf-approves-14bn-emergency-funding-ukraine-predicts-deep-recession-business-live,
704,"Thursday, 10 March 2022",Ukraine humanitarian crisis: what is the most effective way to help?,https://www.theguardian.com/world/2022/mar/10/ukraine-humanitarian-crisis-what-is-the-most-effective-way-to-help,
705,"Thursday, 10 March 2022","As we do everything we can to support Ukraine, Britain has the chance to be a better country",https://www.theguardian.com/commentisfree/2022/mar/10/war-in-ukraine-british-politics-energy-security-britain-europe-putin-invasion,
706,"Thursday, 10 March 2022",Tchaikovsky and Moscow Mules off: consumers vent fury over Ukraine invasion,https://www.theguardian.com/world/2022/mar/10/ukraine-war-sparks-anti-russian-consumer-protests-and-action-worldwide,
707,"Thursday, 10 March 2022","British troops who leave to fight in Ukraine will face court martial, says PM",https://www.theguardian.com/uk-news/2022/mar/10/british-troops-awol-ukraine-russia-invasion-court-martial-boris-johnson,
708,"Thursday, 10 March 2022",Sergei Lavrov prefers propaganda over reality in Ukraine talks,https://www.theguardian.com/world/2022/mar/10/sergei-lavrov-russia-foreign-minister-propaganda-in-ukraine-talks,
709,"Thursday, 10 March 2022",Russia-Ukraine war update: what we know on day 15 of the Russian invasion,https://www.theguardian.com/world/2022/mar/10/russia-ukraine-war-update-what-we-know-on-day-15-of-the-russian-invasion,
710,"Thursday, 10 March 2022",Superyachts tracked: Abramovich’s boat heads east after sanctions,https://www.theguardian.com/world/2022/mar/10/roman-abramovich-superyacht-heads-west-across-mediterranean-after-sanctions,
711,"Thursday, 10 March 2022",Ballet stars to raise humanitarian funds for Ukraine with London gala,https://www.theguardian.com/stage/2022/mar/10/ballet-stars-to-raise-humanitarian-funds-ukraine-london-gala,
712,"Thursday, 10 March 2022",UK freezes assets of seven Russian oligarchs including Roman Abramovich,https://www.theguardian.com/world/2022/mar/10/uk-freezes-assets-of-russian-oligarchs-including-roman-abramovich,
713,"Thursday, 10 March 2022",Ukraine president decries Mariupol hospital bombing ‘genocide’ as US $13bn aid bill passes first hurdle,https://www.theguardian.com/world/2022/mar/10/ukraine-president-zelenskiy-decries-mariupol-childrens-maternity-hospital-bombing-genocide-as-us-13bn-aid-bill-passes-first-hurdle,
714,"Thursday, 10 March 2022","UK to simplify visa process for Ukrainian refugees, says Patel – video",https://www.theguardian.com/world/video/2022/mar/10/uk-to-simplify-visa-application-process-ukrainian-refugees-priti-patel-video,
715,"Thursday, 10 March 2022",Putin’s war has closed every McDonald’s in Russia. I remember the excitement when they first opened,https://www.theguardian.com/business/2022/mar/10/putin-war-mcdonalds-russia-i-remember,
716,"Thursday, 10 March 2022","UK to ease entry requirements for Ukrainian refugees, says Priti Patel",https://www.theguardian.com/politics/2022/mar/10/uk-to-ease-entry-requirements-for-ukrainian-refugees-says-priti-patel,
717,"Thursday, 10 March 2022",I was a nuclear missile operator. There have been more near-misses than the world knows,https://www.theguardian.com/commentisfree/2022/mar/10/i-was-a-nuclear-missile-operator-there-have-been-more-near-misses-than-the-world-knows,
718,"Thursday, 10 March 2022",Share your experiences of applying for UK visas for Ukrainians,https://www.theguardian.com/world/2022/mar/10/share-your-experiences-of-applying-for-uk-visas-for-ukrainians,
719,"Thursday, 10 March 2022",'I want peace': Russian tennis star Daniil Medvedev on Ukraine invasion – video,https://www.theguardian.com/sport/video/2022/mar/10/daniil-medvedev-i-want-peace-tennis-indian-wells-russia-ukraine-invasion-video,
720,"Thursday, 10 March 2022",Tui Group terminates branding deal with Tui Russia,https://www.theguardian.com/business/2022/mar/10/tui-group-terminates-branding-deal-russia-alexei-mordashov-eu-sanctions,
721,"Thursday, 10 March 2022","Buildings in Zhytomyr bombed including hospitals, says Ukraine mayor – video",https://www.theguardian.com/world/video/2022/mar/10/buildings-in-zhytomyr-hit-including-hospitals-says-ukraine-mayor-video,
722,"Thursday, 10 March 2022",‘No one really believed it would happen’: first Jewish Ukrainian refugees arrive in Israel,https://www.theguardian.com/global-development/2022/mar/10/first-jewish-ukrainian-refugees-arrive-in-israel,
723,"Thursday, 10 March 2022",UK troops to help process refugees in Poland – but not France,https://www.theguardian.com/world/2022/mar/10/uk-troops-to-help-process-refugees-in-poland-but-not-france,
724,"Thursday, 10 March 2022",‘Will the babies be left in a war zone?’ The terrified Ukrainian surrogates – and the parents waiting for their children,https://www.theguardian.com/lifeandstyle/2022/mar/10/will-the-babies-be-left-in-a-war-zone-the-terrified-ukrainian-surrogates-and-the-parents-waiting-for-their-children,
725,"Friday, 11 March 2022",Russia to block Instagram after Meta relaxes stance on Putin hate speech,https://www.theguardian.com/world/2022/mar/11/russia-to-block-instagram-after-meta-relaxes-putin-hate-speech,https://i.guim.co.uk/img/media/874d6fdfb48a6297fa8a76edc7ef48d72d191900/0_155_5018_3012/master/5018.jpg?width=300&quality=85&auto=format&fit=max&s=afd751b64cf9e95958859b1f21d72d41
726,"Friday, 11 March 2022",EU leaders announce plan to rearm and wean off Russian energy – video,https://www.theguardian.com/world/video/2022/mar/11/eu-leaders-announce-plan-to-rearm-and-wane-off-russian-energy-video,https://i.guim.co.uk/img/media/703783eadf6d8e1578dd56be71e52082f439f988/0_230_6863_4117/master/6863.jpg?width=300&quality=85&auto=format&fit=max&s=6f63bed146947c6c94a32c20b2327f56
727,"Friday, 11 March 2022","US and allies set to revoke normal trade relations with Russia over Ukraine war, says Biden – as it happened",https://www.theguardian.com/us-news/live/2022/mar/11/joe-biden-suspension-normal-trade-russia-ukraine-us-politics-latest,https://i.guim.co.uk/img/media/2dd2efa635189c9125c9a0bcd35f02b26b132456/0_195_5842_3506/master/5842.jpg?width=300&quality=85&auto=format&fit=max&s=ac501a71dd10eeff35ab87fcf9cf9f40
728,"Friday, 11 March 2022",What are Russia’s biological weapons claims and what’s actually happening?,https://www.theguardian.com/world/2022/mar/11/russia-biological-weapon-claim-us-un-ukraine-bio-labs-explainer,https://i.guim.co.uk/img/media/a20c2a33daa2b989ac9e71a10692558da0ffeb1f/0_183_3500_2101/master/3500.jpg?width=300&quality=85&auto=format&fit=max&s=488f1b34ff84d2cc647392f64f7a9d75
729,"Friday, 11 March 2022",‘There is only one aggressor here’: US and Russia trade barbs at UN security council – video,https://www.theguardian.com/world/video/2022/mar/11/there-is-only-one-aggressor-here-us-and-russia-trade-barbs-at-un-security-council-video,
730,"Friday, 11 March 2022",Twenty photographs of the week,https://www.theguardian.com/artanddesign/gallery/2022/mar/11/twenty-photographs-of-the-week,
731,"Friday, 11 March 2022",China is squirming under pressure to condemn Russia. It can’t hold out forever,https://www.theguardian.com/commentisfree/2022/mar/12/china-is-squirming-under-pressure-to-condemn-russia-it-cant-hold-out-forever,
732,"Friday, 11 March 2022",Russia makes claims of US-backed biological weapon plot at UN,https://www.theguardian.com/world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,
733,"Friday, 11 March 2022",‘We’re not getting paid’: the Kyiv businesses trying to reopen,https://www.theguardian.com/world/2022/mar/11/were-not-getting-paid-the-kyiv-businesses-trying-to-reopen,
734,"Friday, 11 March 2022",The Guardian view on deglobalisation: McDonald’s quits Moscow,https://www.theguardian.com/commentisfree/2022/mar/11/the-guardian-view-on-deglobalisation-mcdonalds-quits-moscow,
735,"Friday, 11 March 2022",EU leaders announce intention to collectively rearm in face of Putin threat,https://www.theguardian.com/world/2022/mar/11/eu-leaders-announce-intention-collectively-rearm-putin-threat-russia-ukraine,
736,"Friday, 11 March 2022",Ukraine woman who escaped Mariupol maternity ward gives birth,https://www.theguardian.com/world/2022/mar/11/ukraine-woman-who-escaped-mariupol-maternity-ward-gives-birth,
737,"Friday, 11 March 2022","After Russia’s war on Ukraine, imperial fantasies must give way to cooperation",https://www.theguardian.com/world/2022/mar/11/after-russias-war-on-ukraine-imperial-fantasies-must-give-way-to-cooperation,
738,"Friday, 11 March 2022",Putin’s tough-guy act beaten by an ex-actor,https://www.theguardian.com/world/2022/mar/11/putins-tough-guy-act-beaten-by-an-ex-actor,
739,"Friday, 11 March 2022",Macron says UK failing to live up to its ‘grand statements’ on Ukraine refugees,https://www.theguardian.com/world/2022/mar/11/macron-condemns-uk-grand-statements-ukraine-refugee-crisis,
740,"Friday, 11 March 2022",UK farmers call for urgent action to prevent soaring food prices,https://www.theguardian.com/environment/2022/mar/11/uk-farmers-call-for-urgent-action-to-prevent-soaring-food-prices,
741,"Friday, 11 March 2022",What is UK scheme to take Ukraine refugees without family ties?,https://www.theguardian.com/world/2022/mar/11/uk-scheme-take-ukraine-refugees-without-family-ties,
742,"Friday, 11 March 2022","US bans import of Russian vodka, seafood and diamonds",https://www.theguardian.com/world/2022/mar/11/us-bans-russian-vodka-seafood-diamonds-ukraine,
743,"Friday, 11 March 2022",Putin’s war on Ukraine will shake our world as much as 9/11. Let’s not make the same mistakes,https://www.theguardian.com/commentisfree/2022/mar/11/vladimir-putin-war-ukraine-9-11-al-qaida-russia,
744,"Friday, 11 March 2022",Military drone from Ukraine war crashes into Croatian capital Zagreb,https://www.theguardian.com/world/2022/mar/11/ukraine-military-drone-crashes-into-croatian-capital-zagreb,
745,"Friday, 11 March 2022",Two weeks of war in Ukraine – photo essay,https://www.theguardian.com/world/2022/mar/11/two-weeks-of-war-in-ukraine-photo-essay,
746,"Friday, 11 March 2022","UK politics: UK will support Ukraine with weapons and diplomacy in face of ‘barbaric war’, says Truss – as it happened",https://www.theguardian.com/politics/live/2022/mar/11/uk-politics-live-government-plans-sponsored-ukrainian-refugees-stormont-apology-boris-johnson-russia-ukraine-latest-updates,
747,"Friday, 11 March 2022",Standard owner Evgeny Lebedev insists he is not ‘an agent of Russia’,https://www.theguardian.com/world/2022/mar/11/uk-announces-sanctions-against-386-members-of-russian-parliament-ukraine,
748,"Friday, 11 March 2022",Explosions captured on video as airstrikes hit military airport in Lutsk – video,https://www.theguardian.com/world/video/2022/mar/11/explosions-captured-on-video-as-airstrikes-hit-military-airport-in-lutsk-video,
749,"Friday, 11 March 2022",G7 nations strip Russia of ‘most favoured nation’ status,https://www.theguardian.com/world/2022/mar/11/g7-nations-drawing-up-plans-impose-heavy-tariffs-russia-ukraine,
750,"Friday, 11 March 2022",Russians using Serbian loophole to avoid EU flights ban,https://www.theguardian.com/business/2022/mar/11/wealthy-russians-using-air-serbia-loophole-to-avoid-eu-flights-ban,
751,"Friday, 11 March 2022",Oil supertanker from Russian port to dock in Southampton,https://www.theguardian.com/world/2022/mar/11/oil-supertanker-from-russian-port-to-dock-in-southampton-seatribute-malta-exxonmobil,
752,"Friday, 11 March 2022","Trump thought US troops were in Ukraine in 2017, ex-ambassador says in book",https://www.theguardian.com/books/2022/mar/11/donald-trump-ukraine-crimea-russia-poroshenko-book,
753,"Friday, 11 March 2022",Syria recruiting troops from its military to fight with Russian forces in Ukraine,https://www.theguardian.com/world/2022/mar/11/putin-approves-russian-use-of-middle-east-fighters-against-ukraine,
754,"Friday, 11 March 2022",West’s weapons are seeing action in Ukraine – but it is unlikely to be enough,https://www.theguardian.com/world/2022/mar/11/west-weapons-seeing-action-ukraine-but-unlikely-enough-russia-war,
755,"Friday, 11 March 2022",Iran nuclear talks on hold over last-minute Russian demands,https://www.theguardian.com/world/2022/mar/11/iran-nuclear-talks-on-hold-over-last-minute-russian-demands,
756,"Friday, 11 March 2022",Volodymyr Zelenskiy: Ukraine is on course for victory – video,https://www.theguardian.com/world/video/2022/mar/11/volodymyr-zelenskiy-ukraine-is-on-course-for-victory-video,
757,"Friday, 11 March 2022",Ukraine renews effort to evacuate Mariupol as food and water run out,https://www.theguardian.com/world/2022/mar/11/ukraine-russia-war-mariupol-evacuation,
758,"Friday, 11 March 2022",So Abramovich was on Team Putin the whole time. Who knew?,https://www.theguardian.com/commentisfree/2022/mar/11/roman-abramovich-vladimir-putin-chelsea-kremlin-russia,
759,"Friday, 11 March 2022",Was it inevitable? A short history of Russia’s war on Ukraine,https://www.theguardian.com/world/2022/mar/11/was-it-inevitable-a-short-history-of-russias-war-on-ukraine,
760,"Friday, 11 March 2022",Putin is trying to make Russians and Ukrainians hate each other. It won’t work,https://www.theguardian.com/commentisfree/2022/mar/11/russians-ukrainians-bond-history,
761,"Friday, 11 March 2022","Russia-Ukraine war in numbers: casualties, refugees and aid",https://www.theguardian.com/world/2022/mar/11/russia-ukraine-war-numbers-casualties-refugees-aid,
762,"Friday, 11 March 2022",Canada imposes sanctions on Russian billionaires including Abramovich,https://www.theguardian.com/world/2022/mar/11/canada-sanctions-russian-billionaires-roman-abramovich-ukraine-crisis,
763,"Friday, 11 March 2022",Digested week: our response to Ukraine refugee crisis will be a lasting stain,https://www.theguardian.com/uk-news/2022/mar/11/digested-week-our-response-to-ukraine-refugee-crisis-will-be-a-lasting-stain,
764,"Friday, 11 March 2022","Children, a mayor, an anaesthetist: civilians killed in the Russian invasion of Ukraine",https://www.theguardian.com/world/2022/mar/11/civilians-killed-in-the-russian-invasion-of-ukraine,
765,"Friday, 11 March 2022",Snazzy solidarity: is celebrity and fashion support for Ukraine crass?,https://www.theguardian.com/lifeandstyle/2022/mar/11/celebrity-fashion-ukraine-support-blue-yellow-awards-season,
766,"Friday, 11 March 2022",Russia widens attack with airstrikes on western Ukraine cities,https://www.theguardian.com/world/2022/mar/11/russia-widens-attack-with-airstrikes-on-western-ukraine-cities,
767,"Friday, 11 March 2022","Redrow founder vows to pay for 1,000 Ukraine refugees to come to UK",https://www.theguardian.com/world/2022/mar/11/steve-morgan-redrow-founder-vows-to-pay-for-1000-ukraine-refugees-to-come-to-uk,
768,"Friday, 11 March 2022",Russia-Ukraine war update: what we know on day 16 of the Russian invasion,https://www.theguardian.com/world/2022/mar/11/russia-ukraine-war-update-what-we-know-on-day-16-of-the-russian-invasion,
769,"Friday, 11 March 2022",Minister asks military charities to help ensure British veterans don’t fight in Ukraine,https://www.theguardian.com/uk-news/2022/mar/11/minister-asks-military-charities-to-help-ensure-british-veterans-dont-fight-in-ukraine,
770,"Friday, 11 March 2022",MPs call for sanctions on UK ‘second family’ of Sergei Lavrov,https://www.theguardian.com/world/2022/mar/11/mps-call-for-sanctions-on-uk-second-family-of-sergei-lavrov,
771,"Saturday, 12 March 2022","UK visa red tape distracting fighters on frontline, says Ukraine’s former PM",https://www.theguardian.com/world/2022/mar/12/uk-visa-red-tape-distracting-fighters-on-frontline-says-ukraines-former-pm,https://i.guim.co.uk/img/media/68c6c1fdd184ce50dbd2fe89772288c150c844bf/0_155_3000_1801/master/3000.jpg?width=300&quality=85&auto=format&fit=max&s=439787bd5b25f28c277caacacfc41f54
772,"Saturday, 12 March 2022",Boris Johnson to host Nordic and Baltic leaders for talks on Ukraine invasion,https://www.theguardian.com/politics/2022/mar/12/boris-johnson-to-host-nordic-and-baltic-leaders-for-talks-on-ukraine-invasion,https://i.guim.co.uk/img/media/63a4b95f4491deb8e16da2cf99310d2b35a3cf7c/0_246_7382_4432/master/7382.jpg?width=300&quality=85&auto=format&fit=max&s=92599048974cb74ca629fc1ac9bffbfc
773,"Saturday, 12 March 2022",Gove bids to end Ukrainian refugee chaos with £350 ‘cash for rooms’ offer,https://www.theguardian.com/world/2022/mar/12/gove-bids-to-end-ukrainian-refugee-chaos-with-350-cash-for-rooms-offer,https://i.guim.co.uk/img/media/ea514ac943ffcaaf51ca30d2f802f7c805a66c4d/0_93_7625_4578/master/7625.jpg?width=300&quality=85&auto=format&fit=max&s=1775fbb8e5aef890b62e04bc09702411
